owner_username,is_verified,followers,shortcode,timestamp,caption,likes,comments,hashtags,is_video,video_url,video_duration,image_url,is_sponsored
joshmadj,YES,497056,DAGSHfOuLtV,2024-09-19 12:09:18,"I ACTUALLY LOOK LIKE A MODEL! 😱🤯🤯

That's exactly why I love the Xiaomi 14T series - with it's unique aesthetics and ability to make anything (and anyone) look like they are straight out of a movie. As a filmmaker, this is one of my greatest tool. Thank you Xiaomi Malaysia for this - can't wait for it to be launched here.

#XiaomiMalaysia #XiaomiLaunch #Xiaomi14TSeries #OnlyAtNight

@xiaomi.malaysia",5366,58,"['xiaomimalaysia', 'xiaomilaunch', 'xiaomi14tseries', 'onlyatnight']",True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNjJ8wHQYuJSn8pboXHvWg7pjCJJGt8j2ozWIxoOdpMl4rp1LrYXl493NGeKs9lyjzC9AP6M2LoqrqOqDgZzXLqAyth5S4NhUmwUmc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=547358944416171_1634517184&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DQzREMDI5NDhERjQ2MkMzQkEwMDBDOUE3RDgyMEJCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOQ2RjQnN4ME9BT2pjd0JBRjBKVTQ1MFhtNVVicV9FQUFBRhUCAsgBACgAGAAbABUAACaSxKCdp5WTQBUCKAJDMywXQC4zMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAxlfcp6zynDpfkNrnrZ2hA1KdCrjOGrRB3EFAydpcXiQ&oe=678BE6FA&_nc_sid=8f1549,15.1,,False
joshmadj,YES,497056,DAC-is1uejY,2024-09-18 05:21:00,I will never be an Instagram Influencer.,45701,515,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMg4ZFXSGNQrtIPVuwj-G8SHKyJ6EGGjBmeCbrxEcF5aXaRU4dfmyGZTSsmWsq9DtmmKfXqD8tmlb50pLI0pKqa2WAh7fPHTJENh_Y.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1329311814708723_2570246907&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MDQzNTBCMDA3MzdEREI2Q0NDMENFNzMxRUIzMThBQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dITXZjUnVjLVVObW9Zb0VBSnRFMmQzajJrWlBicV9FQUFBRhUCAsgBACgAGAAbABUAACaoiNCRvLXvPxUCKAJDMywXQC2qfvnbItEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDyTRCVNb9Gcszfhb58ruSu-ot8rkd8CgJ_UwZpMqugAA&oe=678BDA25&_nc_sid=8f1549,14.833,,False
joshmadj,YES,497056,DAAiad2xqAV,2024-09-17 06:36:05,There's a reason why people like me don't shave.,65228,348,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMbUVRAkWFnI17hq8_l_3D9QV_jD4f_501lY3N95Oz-EQ_YhzTxTZOStQhKXBCsqci79SXodduHuKmgOIsKJWNy1reRN9Gv2E3rHko.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=530209169419177_2696961152&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9ENTQ3RDg2NzIxMjIwQUM2OUFGMjY3N0YyRkU4RkFBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHVXViaHMwaVg0QS0xd0VBQzJLalVXdnYxZGZicV9FQUFBRhUCAsgBACgAGAAbABUAACa23bjyxs%2FIPxUCKAJDMywXQEXEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYC6agOiRxIOprlldOqWUsIFJFVDRLIsDYV5_v2TEiNnZg&oe=678BF63C&_nc_sid=8f1549,43.533,,False
joshmadj,YES,497056,C_5lQx9uGzL,2024-09-14 13:48:13,"Dear @anirudhofficial, Thalapathy 69 is more than a movie for us. I know you will give your best, but please don't hesitate to kill us with ""Murai than Oru murai than"" at the end of the movie. 

Regards,
All of us, Thalapathy fans.",356497,3509,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOoh_n8r_uNdv6F5L8AHXCmNtJYBLEZF21U2uF7NU1Yk05JAfYcjcpxzQItq_GjNp9_O7BjR0TOFeh_x0cGUX-GMBOkQdVQMLAaiKs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=955194036622684_4280182679&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FRDRENEE3MEM1MjVDQTNDNTk5QjM5NEM3ODQzRTU4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDZ1dhQnZtckNxQ3NNVURBS1duMS1xbEtFTUNicV9FQUFBRhUCAsgBACgAGAAbABUAACawkvG%2FvNSGQBUCKAJDMywXQEe752yLQ5YYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDiwdQsPNFjiyGYpm_A5ynSWOFkhyZFBg3jp-jdVDMG6A&oe=678BDF74&_nc_sid=8f1549,47.468,,False
joshmadj,YES,497056,C_4sFM-Ouyy,2024-09-14 05:27:37,First half interval: the villain 'finishes'off the hero and walks away with a smile 💀 💦,61381,297,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPpu_iw2WXq-lTI6lUGy08PnALFFIk6ZOTu7l6o8NYVAVcAEk92YzQzY4nMEUCtnha33-6SdCGWv6OeP4pVVaoNdwRAQMC7QH8hcjI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1950528982065136_642953597&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DODQxQzYyQ0E4NTg3MDQyNkFBMjM0NzMzNTg0RTc4MF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNdzVhQnN2Tkw2eEZNTURBTzVVRURPYWJhSjhicV9FQUFBRhUCAsgBACgAGAAbABUAACa8gvjvqsukQRUCKAJDMywXQD0Q5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBMFsNp8udQIZ-sgLMr-w7a9eVRN3AULWbFoa-taFUBhQ&oe=678BDF74&_nc_sid=8f1549,29.066,,False
joshmadj,YES,497056,C_ugwuxO-Pi,2024-09-10 06:36:21,Dedicated to all my friends. Please be like Top Star.,65034,460,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQO5nkrKhlT1ARbnGLV-n-pvDDRY7LJlhj4BLW_3HZiBOI1AjkL2BmqcMVnnge7pFIqzGX7yygx2RpgoZgu_3zntCpJ-966uzQzgng0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=109&vs=865474545203795_4219712245&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81MTRDNkNEMUNFMDhDNDg2NzZENDI4Njg2MkM1RUY5Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDZnBYQnRERHlCRjA2d0RBTDgzUFBtbVlPZHhicV9FQUFBRhUCAsgBACgAGAAbABUAACaAlcjb%2Bc%2BNQBUCKAJDMywXQCuqfvnbItEYEmRhc2hfYmFzZWxpbmVfM192MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCIDZnrIskFjFYCQZYQvdYlrSAKlw2cPWuA_SnNclduAg&oe=678BE142&_nc_sid=8f1549,13.833,,False
joshmadj,YES,497056,C_pagv6xwAp,2024-09-08 07:09:59,"What's more important than having @sahisiva_official perform live at KL, this 13th October at Bentley Music Auditorium organised by @bwhpk.events ? 

Enga da antha yellow saree?? 💛💃

Get your tickets now at ticket2u.com as we gear up to have crazy night this 13th October! 

Special appearance by Trisha (we're lying). #SahiSivaLiveInKL #13Oct2024",5560,34,"['sahisivaliveinkl', '13oct2024']",True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPzUDMO8qI_slMJjKk4wftv_-frqepyHXY_RNYIdEhqGI_1N7DaYgSfcr2mR8Fq23H5ao8S1Rnd-tFkjYhA4lEW64kynozjsdmrk9E.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=102&vs=461094056893678_1072857329&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82QTQ4MEVFQjI4NUU1M0Y0MjE5NzAzODZDNkUwRkNCN192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKcnBReHNMaWtTel9EY0VBSTlSSTgzVzN3SnpicV9FQUFBRhUCAsgBACgAGAAbABUAACaa89%2Fj%2BPyJQBUCKAJDMywXQE364UeuFHsYEmRhc2hfYmFzZWxpbmVfM192MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYA61uMszXvBGLCJtuqnD4p5wKsrtOtcuTU9apMsdaaVEQ&oe=678BD935&_nc_sid=8f1549,59.96,,False
joshmadj,YES,497056,C_n2uUOufek,2024-09-07 16:32:21,Please remind your friends to not even think about buying that yellow saree.,145244,2006,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQONP7utOazOOSHNBYi7OGS_DJ41cXH6ujPMF-oyMTp0H4INo2polrb0BFbKyAWQ6mKG7hyFxo-dCQyumMM7V41AevQprNLSDlh6HBc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=870346985056150_4054874949&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DMjQ3QjIyMDA4ODlFMDdEMDgwNkMyRTlCRDhDOTdBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPRzJWUnNYMUg3dGNqY0hBTVQzZ2FHUUlPWUhicV9FQUFBRhUCAsgBACgAGAAbABUAACb08Yfr7Z%2BDQBUCKAJDMywXQDuQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDh3gQ7P6mP9Yhwy5xPxLJQ3_xFfGvHQQK4akol-A6yMQ&oe=678BEA6C&_nc_sid=8f1549,27.566,,False
joshmadj,YES,497056,C_km8VZOkR6,2024-09-06 10:17:19,"I STOPPED MY DIET 😡😭 (only for this weekend)

The TIGER CRYSTAL FOOD FESTIVAL is probably the only reason that can make me pause my strict dieting for this weekend! Head down to 1Utama and eat your heart out - paired with my ever favourite TIGER CRYSTAL! 

So refreshingly light, perfect with every bite! 

Venue: 1 Utama GF Forecourt Open Carpark (Near Aeon Supermarket)
5th - 6th September 2024, 5 pm - 11 pm
7th - 8th September 2024, 12 pm - 11 pm

Tiger Beer advocates responsible consumption. #DrinkResponsibly  Do not drink and drive. For non-Muslims aged 21+ only.

@TigerbeerMY #TigerBeerMY #TigerCrystal #RefreshingLightPerfectWithEveryBite",15308,73,"['drinkresponsibly', 'tigerbeermy', 'tigercrystal', 'refreshinglightperfectwitheverybite']",True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPLTIx6k07gx4YMo8hEqnk6KS231kBvLeFtSwBffKT9iabXevAvJzszF194BTzg5hvHSKWs7_K_XVIz33ufV6VUnYisTkNL1pZa5d4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=100&vs=1046963457134484_1372509623&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FMjQ0QUJGRDM3OTkwQTVFOURFNDFCRkZCNEY0MTU5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dESGRUUnNETUhwZFdlOENBR1o4bVdKVHJKZ0FicV9FQUFBRhUCAsgBACgAGAAbABUAACaMt9CF1LqCQBUCKAJDMywXQE3MzMzMzM0YEmRhc2hfYmFzZWxpbmVfM192MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBfHQmO3uahhXLa560pqmkJYblIaESgCSAJimYkhN-bpA&oe=678BDFD7&_nc_sid=8f1549,59.6,,False
joshmadj,YES,497056,C_kL7HoRH_x,2024-09-06 06:23:59,"I NEED THAT MASSAGE CHAIR 😭😭😭

From 4th to 8th September, head down to IOI City Mall Putrajaya to take part in the AEON Credit-Verse - where a universe of rewards awaits! 🔥❤

Thank you @aeoncreditmy for having me! I'll be coming everyday to fight for that chair 😭🥺😂

@aeoncreditmy
#AEONCreditVerse #AEONCreditIOICityMall #AEONCreditFlagshipBranch #AEONCredit

🎵: @allanpreetham",3,33,"['aeoncreditverse', 'aeoncreditioicitymall', 'aeoncreditflagshipbranch', 'aeoncredit']",True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQM7QVq_3daBDuT4mckanipbFOagG1-wHpT2zDTiiqn0SE8eeRSupldLHjkeUAjlVI14qa9j8v3yA1c_HqRwgs8PMhuEBQGOZKMypPA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=3872665763017310_1366869942&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MzQzNTVGNTczNERGMUNFNDU2OUEzRUIwNjg3RTdCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHRm1WUnRvbmVSRVBkZ0JBRUwzaVEtc0ZyaEZicV9FQUFBRhUCAsgBACgAGAAbABUAACaEvKDww8STQBUCKAJDMywXQE%2FZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBYtGxlv3gYGM_MXJSoJuVpSiSN_gfg8oQyADmsi1-nmg&oe=678BD3AE&_nc_sid=8f1549,63.7,,False
joshmadj,YES,497056,C_kK8wTxYIt,2024-09-06 06:13:05,Only 3 hours of Thalapathy left in our lives. 😭😭😭😭,237809,1532,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMgfnYNVFRe1F3UjkW0B43Y_l7e_XCZtOV9ax-L1NreLJ8cfEfuPIO8lnITBzaKyKhqs-TMvys3F0SnDjJ4G277psJas3YzVM0ZUtM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1657604505027517_2038702216&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zNTQzNDhEQjNEMjNEOTJBNzNBQjU2OTdGNTYxOENBRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFOFBGeHZERXAyRk9sd0ZBQmJJWmI2VW5jQkticV9FQUFBRhUCAsgBACgAGAAbABUAACaq4Lfzzp6HQRUCKAJDMywXQDOAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBdgJ0KJBSzU9PDtUMy78vetrDL6LiieLxpGgS3uwi5Ww&oe=678BE7B9&_nc_sid=8f1549,19.5,,False
joshmadj,YES,497056,C_j6uGZOJwe,2024-09-06 03:50:32,🐿️❤️🐢 Vijay and Ajith fans are all one family now.,42860,223,[],True,https://instagram.fsin15-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQMzaONvxHlkG4JHG2-0e0EyTjL5BoAN8_hmGG0MyDAGiBO_v7s-eQPjkMjUVA3AUhSpMPFjSfvw7O_C51BVagMacE3PV8dv_fpcKck.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=101&vs=376382662183002_3581535236&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wMTQwNjE3MjAzQzdFRDMwN0NBMDAyREI4REFCQTk4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBZWpWUnVLcjUtNkxVa0VBQkJNV2FEY1l6NHdicV9FQUFBRhUCAsgBACgAGAAbABUAACbG0Iqh1MKJQBUCKAJDMywXQElZmZmZmZoYEmRhc2hfYmFzZWxpbmVfM192MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYA_Svc7S-Pc5rB7Z9ONzk0OibH1aFt4wUP7_rw7MLtshA&oe=678BE96B&_nc_sid=8f1549,50.7,,False
joshmadj,YES,497056,C_fcNrpuSk3,2024-09-04 10:09:19,A message from a Thalapathy fan.,60859,866,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOhMdd7Z4b7BHH8heIsu8wvl0g_dsHVXq6VH6ovjsKts9GGhyhm4DAuL1xzQoKNEjTpbQp4QeSLDvbrU8qcNL8ilYH3Hv-R3aff2do.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1053105323196092_871095176&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81NTQzNzA5ODA2QUJDRjA3MEM0MzM5MUZBN0ZBMDA4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNWVhVeHROQy1GalMzTWRBTUVrWmlIOF95ZHRicV9FQUFBRhUCAsgBACgAGAAbABUAACaGrpCch%2FeKQBUCKAJDMywXQFFEOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYApjWFxF22hqhyXoGnGDIwBdXnqR265AeupDiWnjjRY4Q&oe=678BF825&_nc_sid=8f1549,69.066,,False
joshmadj,YES,497056,C_YcqstuaU_,2024-09-01 16:56:17,"Do they have WiFi in here? See you guys next weekend (or never). 

Thank you @manchesterunited for ruining my mental health.",22343,480,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNuo6ucLdQMvMDk9VAgse-V10KfzkSryBpe34iZGf8eUMcSRB8uiLw78wJylYMWibjU_uRuqXDmq-2RpPQ4aCldT0v0nUhidvf6gdg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=103&vs=526400673163333_2240243553&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yRDQyNzNCMjMzOUFEMzBCNUEyNzA4OUE4ODdEM0JCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIRy1UUnRLOHc5anQ5b0ZBTnE5OUROZFBUTVRicV9FQUFBRhUCAsgBACgAGAAbABUAACaugYHezpKDQRUCKAJDMywXQCm7ZFocrAgYEmRhc2hfYmFzZWxpbmVfM192MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBdXvYnvFN400GLOyywHuUX5PKysemMoDORR-2LoXnOuw&oe=678BD49F&_nc_sid=8f1549,12.866,,False
joshmadj,YES,497056,C_R1FgwuEEH,2024-08-30 03:17:34,Are you losing hair? Share this as a reminder to everyone.,47927,404,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNnhuDwlrgzKuz7QfSHEayA_RrEEvYUuI7x9wviE_bhgILSARqwqrLH29kflGgX7tBQBTaF7oFBkDFEJlcayhPRcAunsC9I1vRa1q8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=551377300551612_2889598891&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wRTQzODg5MzcyQzkwMUM3NzIxMkFDNEFFMkUzREU5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMVE5SaHZBMzloeVhuQUVBS3VablF2QklRMXhicV9FQUFBRhUCAsgBACgAGAAbABUAACayv8vh%2FYnVPxUCKAJDMywXQDVMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYDdmdeqBvY0QvtBH51RWishWCDoJywMkjWgzYi4QcxdDQ&oe=678BE142&_nc_sid=8f1549,21.3,,False
joshmadj,YES,497056,C_LDd8ux4cR,2024-08-27 12:05:00,"Find you a man who plays with LEGOs instead of your feelings. I'm that man. 😉

We had such a fun day at @legolandmalaysia! 

#Play Unstoppable from now till 22nd September, head down to LEGOLAND Malaysia and join Brickfest! From building your own LEGO to a day filled with endless building activities, captivating live shows, and appearances by your favorite LEGO mascots, it is the place to be! 

#LEGOLANDMalaysia #LEGO #PlayUnstoppable #BRICKFEST #SchoolHoliday",18363,64,"['play', 'legolandmalaysia', 'lego', 'playunstoppable', 'brickfest', 'schoolholiday']",False,,,https://instagram.fsin15-2.fna.fbcdn.net/v/t39.30808-6/471947899_18478355323046043_5453306505887836078_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fsin15-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=jFEmTBnEl-EQ7kNvgHYHJBm&_nc_gid=8f726bd70ef64f258010506ebdb143c2&edm=AEhyXUkAAAAA&ccb=7-5&ig_cache_key=MzQ0MzcyMjE2MzUyODgzOTMwMA%3D%3D.3-ccb7-5&oh=00_AYCTMwCZQgsSZonEmaMsDDY1jI80Q4fSPqOENZcKjCEIiQ&oe=678FBEAE&_nc_sid=8f1549,False
joshmadj,YES,497056,C_KQwaXOxVs,2024-08-27 04:50:29,"I felt that I should share this. If you have someone that you love, don't let them go.",34605,334,[],True,https://instagram.fsin15-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOd_uz1Go6aGXMcz_AxVYANJBThBSTIR8KTSWXHtSEsYynpq52s5oIpg3VMqJe-88oy6HZDYr2Mh6vDsxNeOMWNfN-sUlE5u7pybB8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1236389110887932_471525556&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNDQ1NkY0MkE2QzgyODVFNkQ5MzNCRTA2NzhFM0E4MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNR3JRQnNzRUJsMVlic0JBRVZ0VGhrYm5Fd2ZicV9FQUFBRhUCAsgBACgAGAAbABUAACaCrPPYlKqKQBUCKAJDMywXQE03bItDlYEYEmRhc2hfYmFzZWxpbmVfM192MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYC4_GAht0eRaEzXM-5hXhH5I5CSvydJm8laLQUp2Vm7lg&oe=678BC960&_nc_sid=8f1549,58.433,,False
